year,month,day,streamflow,prcp,tmax
1980,1,1,0.1585743409152,0,-0.86
1980,1,2,0.1585743409152,0,-5.9
1980,1,3,0.155742656256,3.24,-7.4
1980,1,4,0.1585743409152,0,-3.14
1980,1,5,0.155742656256,0,1.98
1980,1,6,0.155742656256,6.88,-7.47
1980,1,7,0.155742656256,7.15,-7.87
1980,1,8,0.155742656256,5.6,-7.94
1980,1,9,0.1444159176192,6.89,-1.4
1980,1,10,0.1387525483008,13.98,-6.08
1980,1,11,0.1444159176192,0,-3.69
1980,1,12,0.155742656256,0,-3.39
1980,1,13,0.1585743409152,19.59,-0.8
1980,1,14,0.1585743409152,14.99,2.43
1980,1,15,0.155742656256,0,-0.81
1980,1,16,0.1585743409152,0,-2.62
1980,1,17,0.155742656256,0,-2.48
1980,1,18,0.1529109715968,0,-4.14
1980,1,19,0.1472476022784,0,-3.48
1980,1,20,0.1302574943232,0,0.11
1980,1,21,0.1387525483008,0,-2.2
1980,1,22,0.1387525483008,0,-5.17
1980,1,23,0.127425809664,0,-3.17
1980,1,24,0.1217624403456,0,-0.35
1980,1,25,0.1217624403456,0,-4.6
1980,1,26,0.1302574943232,0,-4.01
1980,1,27,0.1302574943232,3.79,-5.08
1980,1,28,0.127425809664,6.8,-2.98
1980,1,29,0.127425809664,9.78,-4.75
1980,1,30,0.1245941250048,0,-5.11
1980,1,31,0.127425809664,0,-1.77
1980,2,1,0.1302574943232,0,-3.93
1980,2,2,0.1330891789824,0,-1.54
1980,2,3,0.1387525483008,1.66,3.33
1980,2,4,0.14158423296,0,-0.03
1980,2,5,0.1472476022784,0,-0.47
1980,2,6,0.1529109715968,0,3.8
1980,2,7,0.1585743409152,0.95,-3.69
1980,2,8,0.1529109715968,0,-5.88
1980,2,9,0.1444159176192,0,-1.66
1980,2,10,0.1387525483008,0,-2.5
1980,2,11,0.14158423296,0,-3.16
1980,2,12,0.14158423296,0,-3.05
1980,2,13,0.1472476022784,0,0.29
1980,2,14,0.1529109715968,8.92,0.81
1980,2,15,0.1529109715968,0,-0.36
1980,2,16,0.1529109715968,0,-0.64
1980,2,17,0.1472476022784,0,-0.97
1980,2,18,0.1472476022784,17.69,-0.26
1980,2,19,0.1529109715968,6.55,1.73
1980,2,20,0.1585743409152,7.35,-1.2
1980,2,21,0.1472476022784,4.99,-1.21
1980,2,22,0.14158423296,4.73,-2.64
1980,2,23,0.14158423296,6.77,-3.99
1980,2,24,0.14158423296,0,-5.83
1980,2,25,0.14158423296,0,0.29
1980,2,26,0.1529109715968,0,-0.03
1980,2,27,0.155742656256,0,4.62
1980,2,28,0.1387525483008,3.32,6.97
1980,2,29,0.1302574943232,0,-2.18
1980,3,1,0.1387525483008,0,0.33
1980,3,2,0.1359208636416,0,2.07
1980,3,3,0.1387525483008,3.41,2.41
1980,3,4,0.14158423296,2.65,-2.11
1980,3,5,0.1529109715968,3.72,-1.26
1980,3,6,0.1472476022784,7.69,-1.69
1980,3,7,0.14158423296,0,-3.65
1980,3,8,0.14158423296,0,-4.35
1980,3,9,0.1387525483008,0,-5.02
1980,3,10,0.1330891789824,0,0.53
1980,3,11,0.14158423296,5.01,0.74
1980,3,12,0.1472476022784,5.32,-8.22
1980,3,13,0.14158423296,0,-3.09
1980,3,14,0.1387525483008,0,2.96
1980,3,15,0.1387525483008,0,2.48
1980,3,16,0.1529109715968,2.54,-4.89
1980,3,17,0.1472476022784,0,-1.49
1980,3,18,0.14158423296,0,2.18
1980,3,19,0.1472476022784,0,0.14
1980,3,20,0.1529109715968,0,-0.18
1980,3,21,0.1444159176192,0,2.31
1980,3,22,0.1359208636416,0,0.88
1980,3,23,0.127425809664,0,-1.2
1980,3,24,0.127425809664,1.16,-0.11
1980,3,25,0.1245941250048,1.83,-1.7
1980,3,26,0.113267386368,0,-3.88
1980,3,27,0.1076040170496,3.72,1.45
1980,3,28,0.1019406477312,0,-3.92
1980,3,29,0.099108963072,0,-4.79
1980,3,30,0.0934455937536,3.37,-0.23
1980,3,31,0.0906139090944,7.44,-4.52
1980,4,1,0.0906139090944,3.47,-6.06
1980,4,2,0.0906139090944,3.62,-5.54
1980,4,3,0.0906139090944,0,-4.08
1980,4,4,0.0934455937536,0,2.23
1980,4,5,0.0934455937536,0,2.1
1980,4,6,0.0764554857984,6.4,1.12
1980,4,7,0.0736238011392,3.47,-5.79
1980,4,8,0.0792871704576,0,-4.39
1980,4,9,0.056633693184,3.58,2.11
1980,4,10,0.0622970625024,5.16,0.34
1980,4,11,0.0679604318208,0,-2.66
1980,4,12,0.0679604318208,0,-4.04
1980,4,13,0.0679604318208,0,-2.63
1980,4,14,0.0679604318208,0,3.43
1980,4,15,0.0821188551168,0,5.08
1980,4,16,0.0934455937536,0,1.12
1980,4,17,0.1047723323904,0,6.09
1980,4,18,0.113267386368,0,7.43
1980,4,19,0.14158423296,0,8.13
1980,4,20,0.169901079552,0,9.13
1980,4,21,0.2152080340992,0,10.2
1980,4,22,0.21237634944,1.56,7.14
1980,4,23,0.1727327642112,6.62,4.7
1980,4,24,0.1444159176192,4.02,0.38
1980,4,25,0.1727327642112,0,4.39
1980,4,26,0.1387525483008,0,4.05
1980,4,27,0.1444159176192,0,6.65
1980,4,28,0.1727327642112,0,8.24
1980,4,29,0.1953862414848,7.41,9.74
1980,4,30,0.1953862414848,7.7,4.51
1980,5,1,0.1897228721664,0,4.36
1980,5,2,0.1727327642112,0,6.95
1980,5,3,0.2038812954624,0,8.41
1980,5,4,0.28316846592,0,8.34
1980,5,5,0.396435852288,6.86,9.22
1980,5,6,0.509703238656,4.8,8.84
1980,5,7,0.538020085248,9.53,9.09
1980,5,8,0.538020085248,5.63,6.28
1980,5,9,0.509703238656,0,6.27
1980,5,10,0.509703238656,0,6.73
1980,5,11,0.481386392064,3.35,6.6
1980,5,12,0.42475269888,0,1.08
1980,5,13,0.396435852288,0,3.65
1980,5,14,0.368119005696,8.59,5.93
1980,5,15,0.368119005696,4.22,3.53
1980,5,16,0.453069545472,0,5.94
1980,5,17,0.538020085248,0,1.94
1980,5,18,0.594653778432,3.92,6.95
1980,5,19,0.679604318208,0,8.63
1980,5,20,1.076040170496,0,10.21
1980,5,21,1.4158423296,0,14.68
1980,5,22,1.69901079552,3.24,16.16
1980,5,23,2.1237634944,0,13.16
1980,5,24,2.54851619328,0,9.34
1980,5,25,2.095446647808,0,7
1980,5,26,1.925545568256,0,10.21
1980,5,27,1.69901079552,0,12.17
1980,5,28,1.755644488704,0,13.19
1980,5,29,1.925545568256,0,8.25
1980,5,30,1.84059502848,0,11.25
1980,5,31,2.26534772736,0,12.67
1980,6,1,2.350298267136,0,12.7
1980,6,2,2.520199346688,0,12.33
1980,6,3,2.860001505792,0,17.46
1980,6,4,3.369704744448,0,17.19
1980,6,5,3.879407983104,0,16.95
1980,6,6,4.134259602432,0,16.86
1980,6,7,5.38020085248,0,16.26
1980,6,8,7.64554857984,0,18.31
1980,6,9,9.06139090944,0,17.55
1980,6,10,7.64554857984,0,18.99
1980,6,11,7.079211648,0,19.2
1980,6,12,7.64554857984,0,18.11
1980,6,13,7.92871704576,0,19.02
1980,6,14,8.4950539776,0,18.84
1980,6,15,8.77822244352,0,17.02
1980,6,16,7.64554857984,0,16.15
1980,6,17,6.79604318208,0,19.17
1980,6,18,6.201389403648,0,20.22
1980,6,19,6.314656790016,0,18.64
1980,6,20,5.833270397952,0,19.2
1980,6,21,5.578418778624,0,18.64
1980,6,22,5.578418778624,0,19.2
1980,6,23,5.833270397952,0,22.03
1980,6,24,5.833270397952,0,22.4
1980,6,25,5.833270397952,0,23.12
1980,6,26,6.003171477504,0,22.21
1980,6,27,6.003171477504,0,20.63
1980,6,28,5.153666079744,0,19.58
1980,6,29,4.785547074048,0,22.34
1980,6,30,4.785547074048,1.17,22.2
1980,7,1,4.728913380864,2.37,18.15
1980,7,2,4.785547074048,0,17.52
1980,7,3,4.757230227456,0,19.53
1980,7,4,4.304160681984,0,19.79
1980,7,5,3.82277428992,0,20.98
1980,7,6,3.39802159104,0,23.45
1980,7,7,3.313071051264,1.53,21.72
1980,7,8,3.369704744448,0,18.77
1980,7,9,3.171486818304,0,21.88
1980,7,10,3.001585738752,0,22.94
1980,7,11,2.916635198976,7.29,23.44
1980,7,12,2.746734119424,0,22.47
1980,7,13,2.775050966016,4.05,18.44
1980,7,14,2.435248806912,0,17.74
1980,7,15,2.237030880768,0,19.02
1980,7,16,2.095446647808,0,22.62
1980,7,17,1.953862414848,0,22.3
1980,7,18,1.897228721664,0,22.76
1980,7,19,1.868911875072,0,21.08
1980,7,20,1.812278181888,0,21.06
1980,7,21,1.727327642112,0,23.2
1980,7,22,1.727327642112,0,23.88
1980,7,23,1.642377102336,0,20.51
1980,7,24,1.529109715968,9.2,22.86
1980,7,25,1.529109715968,0,19.65
1980,7,26,1.444159176192,0,19.12
1980,7,27,1.330891789824,0,19.52
1980,7,28,1.13267386368,0,21.68
1980,7,29,1.076040170496,0,22.98
1980,7,30,1.019406477312,0,19.98
1980,7,31,0.99108963072,0,21.95
1980,8,1,0.934455937536,0,21.63
1980,8,2,0.906139090944,0,20.32
1980,8,3,0.877822244352,2.78,20.79
1980,8,4,0.821188551168,0,19.27
1980,8,5,0.792871704576,0,21.36
1980,8,6,0.736238011392,0,22.54
1980,8,7,0.7079211648,0,23.89
1980,8,8,0.679604318208,0,22.21
1980,8,9,0.679604318208,0,22.28
1980,8,10,0.651287471616,0,22.2
1980,8,11,0.651287471616,0,23.5
1980,8,12,0.622970625024,0,21.81
1980,8,13,0.594653778432,0,20.4
1980,8,14,0.594653778432,7.88,17.89
1980,8,15,0.594653778432,0,13.98
1980,8,16,0.56633693184,0,13.81
1980,8,17,0.56633693184,0,16.53
1980,8,18,0.538020085248,0,18.08
1980,8,19,0.538020085248,0,17.69
1980,8,20,0.538020085248,0,13.61
1980,8,21,0.509703238656,0,18.92
1980,8,22,0.481386392064,0,21.29
1980,8,23,0.481386392064,0,15.93
1980,8,24,0.509703238656,6.98,17.52
1980,8,25,0.594653778432,2.99,16.51
1980,8,26,0.509703238656,0,14.31
1980,8,27,0.481386392064,0,15.73
1980,8,28,0.42475269888,0,18.8
1980,8,29,0.396435852288,0,17.75
1980,8,30,0.42475269888,0,15.28
1980,8,31,0.396435852288,0,14.97
1980,9,1,0.396435852288,0,15.05
1980,9,2,0.368119005696,0,18.84
1980,9,3,0.339802159104,0,18.73
1980,9,4,0.339802159104,0,20.2
1980,9,5,0.339802159104,0,19.47
1980,9,6,0.311485312512,0,19.68
1980,9,7,0.311485312512,0,18.51
1980,9,8,0.42475269888,10.42,16.81
1980,9,9,0.651287471616,2.41,10.94
1980,9,10,0.679604318208,5.34,12.14
1980,9,11,0.679604318208,1.27,12.01
1980,9,12,0.538020085248,0,10.15
1980,9,13,0.453069545472,0,14.88
1980,9,14,0.396435852288,0,18.33
1980,9,15,0.396435852288,0,17.23
1980,9,16,0.368119005696,0,13.82
1980,9,17,0.339802159104,0,16.47
1980,9,18,0.339802159104,0,19.89
1980,9,19,0.339802159104,0,19.66
1980,9,20,0.339802159104,0,15.89
1980,9,21,0.311485312512,0,19.45
1980,9,22,0.311485312512,0,13.73
1980,9,23,0.311485312512,0,13.66
1980,9,24,0.311485312512,0,12.9
1980,9,25,0.28316846592,0,16.21
1980,9,26,0.2803367812608,0,13.58
1980,9,27,0.269010042624,0,16.42
1980,9,28,0.269010042624,0,17.31
1980,9,29,0.2605149886464,0,15.49
1980,9,30,0.2491882500096,0,20.19
1980,10,1,0.2746734119424,0,17.37
1980,10,2,0.269010042624,0,14.55
1980,10,3,0.269010042624,0,15.32
1980,10,4,0.2605149886464,0,16.14
1980,10,5,0.2605149886464,0,16.43
1980,10,6,0.2605149886464,0,16.67
1980,10,7,0.2605149886464,0,20.74
1980,10,8,0.2605149886464,0,17.99
1980,10,9,0.2605149886464,0,16.88
1980,10,10,0.2491882500096,0,15.79
1980,10,11,0.2491882500096,0,13.75
1980,10,12,0.2378615113728,0,12.21
1980,10,13,0.2491882500096,3.23,8.71
1980,10,14,0.2605149886464,9.21,10.45
1980,10,15,0.28316846592,7.35,3.36
1980,10,16,0.2605149886464,6.73,-3.74
1980,10,17,0.2718417272832,0,-2.33
1980,10,18,0.2803367812608,0,1.03
1980,10,19,0.28316846592,0,6.49
1980,10,20,0.28316846592,0,6.16
1980,10,21,0.311485312512,0,5.62
1980,10,22,0.2605149886464,0,3.7
1980,10,23,0.2321981420544,0,-0.04
1980,10,24,0.240693196032,0,7.65
1980,10,25,0.2803367812608,0,6.99
1980,10,26,0.269010042624,3,4.01
1980,10,27,0.269010042624,0,-0.19
1980,10,28,0.311485312512,0,-1.72
1980,10,29,0.2803367812608,0,4.45
1980,10,30,0.2491882500096,0,8.11
1980,10,31,0.2605149886464,0,6.61
1980,11,1,0.269010042624,0,11.4
1980,11,2,0.2321981420544,0,7.74
1980,11,3,0.2321981420544,0,6.27
1980,11,4,0.2321981420544,0,5.91
1980,11,5,0.2520199346688,0,10.53
1980,11,6,0.2378615113728,0,9.95
1980,11,7,0.2237030880768,0,9.31
1980,11,8,0.2321981420544,0,7.57
1980,11,9,0.2095446647808,0,11.7
1980,11,10,0.2010496108032,0,13.64
1980,11,11,0.2038812954624,0,12.63
1980,11,12,0.2208714034176,5.25,8.29
1980,11,13,0.2321981420544,4.86,4.55
1980,11,14,0.21237634944,0,-2.49
1980,11,15,0.1727327642112,0,-3.56
1980,11,16,0.21237634944,1.08,-6.45
1980,11,17,0.2038812954624,0,-0.6
1980,11,18,0.1953862414848,0,1.46
1980,11,19,0.1727327642112,0,0.92
1980,11,20,0.155742656256,0,1.45
1980,11,21,0.155742656256,0,2.01
1980,11,22,0.155742656256,0,-2.43
1980,11,23,0.14158423296,0,-1.42
1980,11,24,0.14158423296,0,-2.56
