year,month,day,streamflow,prcp,tmax
1980,1,1,0.0764554857984,7.94,-2.2
1980,1,2,0.0764554857984,4.81,-6.85
1980,1,3,0.0764554857984,10.48,-6.8
1980,1,4,0.0764554857984,0,-3.56
1980,1,5,0.0764554857984,6.69,1.36
1980,1,6,0.0764554857984,7.63,-8.26
1980,1,7,0.0764554857984,9.11,-9.77
1980,1,8,0.0764554857984,5.46,-6.48
1980,1,9,0.0764554857984,5.69,-0.51
1980,1,10,0.0651287471616,10.75,-5.28
1980,1,11,0.0651287471616,0,-3.4
1980,1,12,0.0651287471616,14.25,-1.99
1980,1,13,0.0651287471616,6.46,-0.63
1980,1,14,0.0651287471616,9.98,1.52
1980,1,15,0.0651287471616,0,-3.28
1980,1,16,0.0651287471616,3.06,-2.62
1980,1,17,0.0651287471616,0,-2.79
1980,1,18,0.0651287471616,0,-5.94
1980,1,19,0.0651287471616,0,-3.87
1980,1,20,0.056633693184,0,-0.2
1980,1,21,0.056633693184,0,-3.55
1980,1,22,0.056633693184,0,-6.79
1980,1,23,0.056633693184,0,-2.49
1980,1,24,0.056633693184,0,1.88
1980,1,25,0.056633693184,6.01,-4.78
1980,1,26,0.056633693184,8.13,-6.6
1980,1,27,0.056633693184,7.2,-6.24
1980,1,28,0.056633693184,7.83,-6.21
1980,1,29,0.056633693184,9.1,-5.5
1980,1,30,0.056633693184,0,-6.11
1980,1,31,0.056633693184,0,-1.01
1980,2,1,0.056633693184,0,-1.69
1980,2,2,0.056633693184,0,-1.94
1980,2,3,0.0481386392064,2.97,2.49
1980,2,4,0.0481386392064,0,-1.64
1980,2,5,0.0481386392064,0,-0.46
1980,2,6,0.0481386392064,3.41,3.67
1980,2,7,0.0481386392064,0,-5.18
1980,2,8,0.0481386392064,0,-5.04
1980,2,9,0.0481386392064,0,-0.99
1980,2,10,0.0481386392064,0,-1.45
1980,2,11,0.042475269888,0,-2.53
1980,2,12,0.042475269888,0,-2.44
1980,2,13,0.042475269888,0,0.3
1980,2,14,0.042475269888,6.9,3.45
1980,2,15,0.042475269888,5.51,0.89
1980,2,16,0.042475269888,0,-0.93
1980,2,17,0.042475269888,3.9,-1.25
1980,2,18,0.0453069545472,17.71,-0.46
1980,2,19,0.0509703238656,6.49,0.89
1980,2,20,0.0509703238656,6.02,-1.96
1980,2,21,0.0509703238656,4,-1.3
1980,2,22,0.0509703238656,4.38,-4.24
1980,2,23,0.0509703238656,7.64,-5.16
1980,2,24,0.0509703238656,0,-6.73
1980,2,25,0.0509703238656,0,1.77
1980,2,26,0.0509703238656,0,2.51
1980,2,27,0.0509703238656,0,6.32
1980,2,28,0.0509703238656,5.25,8.78
1980,2,29,0.0509703238656,7.33,-2.56
1980,3,1,0.0509703238656,0,-0.4
